team,game_date,pitcher_hand_split,PA,K,BB,HR,H,team_k_rate_vs_hand,team_bb_rate_vs_hand,team_hr_rate_vs_hand,team_h_rate_vs_hand,team_hand_key,team_k_rate_vs_hand_last7,team_bb_rate_vs_hand_last7,team_hr_rate_vs_hand_last7,team_h_rate_vs_hand_last7,team_k_rate_vs_hand_last10,team_bb_rate_vs_hand_last10,team_hr_rate_vs_hand_last10,team_h_rate_vs_hand_last10,team_k_rate_vs_hand_last14,team_bb_rate_vs_hand_last14,team_hr_rate_vs_hand_last14,team_h_rate_vs_hand_last14,team_k_rate_vs_hand_last21,team_bb_rate_vs_hand_last21,team_hr_rate_vs_hand_last21,team_h_rate_vs_hand_last21,team_k_rate_vs_hand_last30,team_bb_rate_vs_hand_last30,team_hr_rate_vs_hand_last30,team_h_rate_vs_hand_last30,team_k_rate_vs_hand_std,team_bb_rate_vs_hand_std,team_hr_rate_vs_hand_std,team_h_rate_vs_hand_std
ATL,2026-04-26,L,4,0,0,0,1,0.0000,0.0000,0.0000,0.2500,ATL_vs_L,0.1087,0.1516,0.0095,0.2516,0.1284,0.1231,0.0210,0.2635,0.1325,0.1072,0.0175,0.2566,0.1325,0.1072,0.0175,0.2566,0.1325,0.1072,0.0175,0.2566,0.1325,0.1072,0.0175,0.2566
ATL,2026-04-28,L,16,2,0,1,4,0.1250,0.0000,0.0625,0.2500,ATL_vs_L,0.0659,0.1373,0.0095,0.2587,0.1141,0.1231,0.0067,0.2456,0.1223,0.0990,0.0161,0.2561,0.1223,0.0990,0.0161,0.2561,0.1223,0.0990,0.0161,0.2561,0.1223,0.0990,0.0161,0.2561
ATL,2026-04-29,L,24,7,0,1,5,0.2917,0.0000,0.0417,0.2083,ATL_vs_L,0.0837,0.0897,0.0185,0.2468,0.1176,0.1140,0.0129,0.2524,0.1225,0.0919,0.0194,0.2557,0.1225,0.0919,0.0194,0.2557,0.1225,0.0919,0.0194,0.2557,0.1225,0.0919,0.0194,0.2557
ATL,2026-04-30,L,25,8,0,0,6,0.3200,0.0000,0.0000,0.2400,ATL_vs_L,0.1111,0.0754,0.0149,0.2480,0.1178,0.1061,0.0171,0.2469,0.1394,0.0879,0.0224,0.2388,0.1338,0.0858,0.0209,0.2525,0.1338,0.0858,0.0209,0.2525,0.1338,0.0858,0.0209,0.2525
ATL,2026-05-01,L,23,3,0,1,5,0.1304,0.0000,0.0435,0.2174,ATL_vs_L,0.1568,0.0516,0.0149,0.2585,0.1198,0.0961,0.0171,0.2509,0.1444,0.0879,0.0224,0.2559,0.1454,0.0804,0.0196,0.2517,0.1454,0.0804,0.0196,0.2517,0.1454,0.0804,0.0196,0.2517
ATL,2026-05-02,L,5,1,0,1,3,0.2000,0.0000,0.2000,0.6000,ATL_vs_L,0.1397,0.0159,0.0211,0.2538,0.1328,0.0628,0.0214,0.2394,0.1435,0.0879,0.0153,0.2408,0.1445,0.0757,0.0210,0.2497,0.1445,0.0757,0.0210,0.2497,0.1445,0.0757,0.0210,0.2497
ATL,2026-05-03,L,24,7,3,2,8,0.2917,0.1250,0.0833,0.3333,ATL_vs_L,0.1524,0.0000,0.0497,0.3237,0.1428,0.0528,0.0348,0.2794,0.1513,0.0814,0.0296,0.2707,0.1476,0.0715,0.0310,0.2692,0.1476,0.0715,0.0310,0.2692,0.1476,0.0715,0.0310,0.2692
ATL,2026-05-04,L,5,1,0,0,1,0.2000,0.0000,0.0000,0.2000,ATL_vs_L,0.1941,0.0179,0.0616,0.2999,0.1720,0.0486,0.0431,0.2960,0.1514,0.0847,0.0355,0.2757,0.1552,0.0743,0.0337,0.2725,0.1552,0.0743,0.0337,0.2725,0.1552,0.0743,0.0337,0.2725
ATL,2026-05-05,L,3,2,0,0,0,0.6667,0.0000,0.0000,0.0000,ATL_vs_L,0.2227,0.0179,0.0616,0.2927,0.1670,0.0236,0.0431,0.2910,0.1443,0.0776,0.0355,0.2757,0.1574,0.0706,0.0320,0.2689,0.1574,0.0706,0.0320,0.2689,0.1574,0.0706,0.0320,0.2689
ATL,2026-05-06,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,ATL_vs_L,0.3001,0.0179,0.0526,0.2570,0.2225,0.0125,0.0431,0.2799,0.1919,0.0538,0.0355,0.2519,0.1817,0.0672,0.0305,0.2561,0.1817,0.0672,0.0305,0.2561,0.1817,0.0672,0.0305,0.2561
ATL,2026-05-08,L,4,1,0,0,0,0.2500,0.0000,0.0000,0.0000,ATL_vs_L,0.3060,0.0179,0.0467,0.2272,0.2559,0.0125,0.0431,0.2299,0.2086,0.0466,0.0308,0.2376,0.1949,0.0646,0.0305,0.2349,0.1886,0.0642,0.0291,0.2445,0.1886,0.0642,0.0291,0.2445
ATL,2026-05-09,L,22,5,2,0,7,0.2273,0.0909,0.0000,0.3182,ATL_vs_L,0.2960,0.0179,0.0467,0.1930,0.2809,0.0125,0.0431,0.2049,0.2264,0.0347,0.0308,0.2257,0.1949,0.0646,0.0305,0.2349,0.1912,0.0614,0.0278,0.2338,0.1912,0.0614,0.0278,0.2338
ATL,2026-05-10,L,34,7,1,2,7,0.2059,0.0294,0.0588,0.2059,ATL_vs_L,0.3098,0.0308,0.0405,0.2074,0.2911,0.0216,0.0368,0.2117,0.2248,0.0234,0.0308,0.2306,0.1989,0.0689,0.0237,0.2297,0.1927,0.0626,0.0267,0.2373,0.1927,0.0626,0.0267,0.2373
ATL,2026-05-12,L,7,2,1,0,2,0.2857,0.1429,0.0000,0.2857,ATL_vs_L,0.3107,0.0350,0.0203,0.1511,0.2825,0.0245,0.0386,0.2115,0.2316,0.0175,0.0350,0.2374,0.2044,0.0660,0.0265,0.2308,0.1933,0.0613,0.0280,0.2361,0.1933,0.0613,0.0280,0.2361
ATL,2026-05-13,L,24,6,0,1,5,0.2500,0.0000,0.0417,0.2083,ATL_vs_L,0.3098,0.0376,0.0084,0.1443,0.2791,0.0388,0.0386,0.2161,0.2520,0.0277,0.0350,0.2221,0.2042,0.0690,0.0265,0.2319,0.1968,0.0644,0.0269,0.2380,0.1968,0.0644,0.0269,0.2380
ATL,2026-05-14,L,7,1,0,0,1,0.1429,0.0000,0.0000,0.1429,ATL_vs_L,0.3170,0.0376,0.0144,0.1454,0.2911,0.0388,0.0384,0.2151,0.2698,0.0277,0.0380,0.2191,0.2018,0.0643,0.0285,0.2323,0.1988,0.0620,0.0274,0.2369,0.1988,0.0620,0.0274,0.2369
ATL,2026-05-15,L,32,11,0,2,7,0.3438,0.0000,0.0625,0.2188,ATL_vs_L,0.2422,0.0376,0.0144,0.1659,0.2853,0.0388,0.0184,0.1694,0.2711,0.0277,0.0335,0.2114,0.2086,0.0484,0.0285,0.2232,0.1968,0.0598,0.0265,0.2335,0.1968,0.0598,0.0265,0.2335
ATL,2026-05-16,L,34,3,3,1,4,0.0882,0.0882,0.0294,0.1176,ATL_vs_L,0.2436,0.0376,0.0233,0.1971,0.2905,0.0263,0.0163,0.1580,0.2748,0.0277,0.0350,0.2122,0.2203,0.0436,0.0283,0.2241,0.2019,0.0577,0.0277,0.2330,0.2019,0.0577,0.0277,0.2330
ATL,2026-05-18,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,ATL_vs_L,0.2205,0.0502,0.0275,0.2139,0.2794,0.0351,0.0192,0.1497,0.2583,0.0340,0.0371,0.2034,0.2245,0.0399,0.0297,0.2218,0.1981,0.0588,0.0278,0.2292,0.1981,0.0588,0.0278,0.2292
ATL,2026-05-19,L,21,5,3,1,5,0.2381,0.1429,0.0476,0.2381,ATL_vs_L,0.2357,0.0372,0.0275,0.1685,0.2460,0.0351,0.0192,0.1497,0.2728,0.0340,0.0340,0.1879,0.2284,0.0280,0.0297,0.2099,0.2073,0.0569,0.0278,0.2144,0.2024,0.0569,0.0269,0.2218
ATL,2026-05-21,L,11,4,1,0,3,0.3636,0.0909,0.0000,0.2727,ATL_vs_L,0.2403,0.0534,0.0259,0.1731,0.2365,0.0494,0.0240,0.1735,0.2755,0.0442,0.0231,0.1621,0.2345,0.0295,0.0320,0.2159,0.2069,0.0617,0.0294,0.2223,0.2036,0.0596,0.0275,0.2223
ATL,2026-05-22,L,11,1,1,0,4,0.0909,0.0909,0.0000,0.3636,ATL_vs_L,0.2514,0.0460,0.0259,0.1712,0.2479,0.0585,0.0240,0.2008,0.2806,0.0418,0.0171,0.1577,0.2518,0.0338,0.0320,0.2051,0.2143,0.0647,0.0246,0.2171,0.2084,0.0605,0.0267,0.2238
ATL,2026-04-12,R,25,4,1,1,11,0.1600,0.0400,0.0400,0.4400,ATL_vs_R,,,,,,,,,,,,,,,,,,,,,,,,
ATL,2026-04-13,R,36,9,6,0,9,0.2500,0.1667,0.0000,0.2500,ATL_vs_R,0.1600,0.0400,0.0400,0.4400,0.1600,0.0400,0.0400,0.4400,0.1600,0.0400,0.0400,0.4400,0.1600,0.0400,0.0400,0.4400,0.1600,0.0400,0.0400,0.4400,0.1600,0.0400,0.0400,0.4400
ATL,2026-04-14,R,35,7,1,0,9,0.2000,0.0286,0.0000,0.2571,ATL_vs_R,0.2050,0.1033,0.0200,0.3450,0.2050,0.1033,0.0200,0.3450,0.2050,0.1033,0.0200,0.3450,0.2050,0.1033,0.0200,0.3450,0.2050,0.1033,0.0200,0.3450,0.2050,0.1033,0.0200,0.3450
ATL,2026-04-15,R,22,5,0,1,5,0.2273,0.0000,0.0455,0.2273,ATL_vs_R,0.2033,0.0784,0.0133,0.3157,0.2033,0.0784,0.0133,0.3157,0.2033,0.0784,0.0133,0.3157,0.2033,0.0784,0.0133,0.3157,0.2033,0.0784,0.0133,0.3157,0.2033,0.0784,0.0133,0.3157
ATL,2026-04-17,R,32,4,3,4,10,0.1250,0.0938,0.1250,0.3125,ATL_vs_R,0.2093,0.0588,0.0214,0.2936,0.2093,0.0588,0.0214,0.2936,0.2093,0.0588,0.0214,0.2936,0.2093,0.0588,0.0214,0.2936,0.2093,0.0588,0.0214,0.2936,0.2093,0.0588,0.0214,0.2936
ATL,2026-04-18,R,3,1,1,0,0,0.3333,0.3333,0.0000,0.0000,ATL_vs_R,0.1925,0.0658,0.0421,0.2974,0.1925,0.0658,0.0421,0.2974,0.1925,0.0658,0.0421,0.2974,0.1925,0.0658,0.0421,0.2974,0.1925,0.0658,0.0421,0.2974,0.1925,0.0658,0.0421,0.2974
ATL,2026-04-19,R,30,6,3,1,6,0.2000,0.1000,0.0333,0.2000,ATL_vs_R,0.2159,0.1104,0.0351,0.2478,0.2159,0.1104,0.0351,0.2478,0.2159,0.1104,0.0351,0.2478,0.2159,0.1104,0.0351,0.2478,0.2159,0.1104,0.0351,0.2478,0.2159,0.1104,0.0351,0.2478
ATL,2026-04-20,R,37,6,2,1,6,0.1622,0.0541,0.0270,0.1622,ATL_vs_R,0.2137,0.1089,0.0348,0.2410,0.2137,0.1089,0.0348,0.2410,0.2137,0.1089,0.0348,0.2410,0.2137,0.1089,0.0348,0.2410,0.2137,0.1089,0.0348,0.2410,0.2137,0.1089,0.0348,0.2410
ATL,2026-04-21,R,8,3,0,0,2,0.3750,0.0000,0.0000,0.2500,ATL_vs_R,0.2140,0.1109,0.0330,0.2013,0.2072,0.1020,0.0339,0.2311,0.2072,0.1020,0.0339,0.2311,0.2072,0.1020,0.0339,0.2311,0.2072,0.1020,0.0339,0.2311,0.2072,0.1020,0.0339,0.2311
ATL,2026-04-22,R,31,1,2,4,7,0.0323,0.0645,0.1290,0.2258,ATL_vs_R,0.2318,0.0871,0.0330,0.2013,0.2259,0.0907,0.0301,0.2332,0.2259,0.0907,0.0301,0.2332,0.2259,0.0907,0.0301,0.2332,0.2259,0.0907,0.0301,0.2332,0.2259,0.0907,0.0301,0.2332
ATL,2026-04-23,R,36,13,0,1,12,0.3611,0.0000,0.0278,0.3333,ATL_vs_R,0.2079,0.0922,0.0514,0.1968,0.2065,0.0881,0.0400,0.2325,0.2065,0.0881,0.0400,0.2325,0.2065,0.0881,0.0400,0.2325,0.2065,0.0881,0.0400,0.2325,0.2065,0.0881,0.0400,0.2325
ATL,2026-04-24,R,30,1,2,1,9,0.0333,0.0667,0.0333,0.3000,ATL_vs_R,0.2270,0.0922,0.0489,0.2120,0.2266,0.0841,0.0388,0.2218,0.2206,0.0801,0.0389,0.2417,0.2206,0.0801,0.0389,0.2417,0.2206,0.0801,0.0389,0.2417,0.2206,0.0801,0.0389,0.2417
ATL,2026-04-25,R,29,8,4,0,3,0.2759,0.1379,0.0000,0.1034,ATL_vs_R,0.2139,0.0884,0.0358,0.2102,0.2049,0.0741,0.0421,0.2268,0.2050,0.0790,0.0384,0.2465,0.2050,0.0790,0.0384,0.2465,0.2050,0.0790,0.0384,0.2465,0.2050,0.0790,0.0384,0.2465
ATL,2026-04-26,R,32,8,3,2,9,0.2500,0.0938,0.0625,0.2812,ATL_vs_R,0.2057,0.0605,0.0358,0.2250,0.2125,0.0850,0.0421,0.2115,0.2104,0.0835,0.0355,0.2355,0.2104,0.0835,0.0355,0.2355,0.2104,0.0835,0.0355,0.2355,0.2104,0.0835,0.0355,0.2355
ATL,2026-04-28,R,19,7,2,0,5,0.3684,0.1053,0.0000,0.2632,ATL_vs_R,0.2128,0.0596,0.0400,0.2366,0.2148,0.0944,0.0438,0.2169,0.2132,0.0842,0.0374,0.2388,0.2132,0.0842,0.0374,0.2388,0.2132,0.0842,0.0374,0.2388,0.2132,0.0842,0.0374,0.2388
ATL,2026-04-29,R,7,1,3,1,1,0.1429,0.4286,0.1429,0.1429,ATL_vs_R,0.2423,0.0669,0.0361,0.2510,0.2391,0.0956,0.0313,0.2119,0.2281,0.0889,0.0345,0.2261,0.2236,0.0856,0.0349,0.2404,0.2236,0.0856,0.0349,0.2404,0.2236,0.0856,0.0349,0.2404
ATL,2026-04-30,R,12,3,1,0,2,0.2500,0.0833,0.0000,0.1667,ATL_vs_R,0.2091,0.1281,0.0565,0.2357,0.2201,0.1051,0.0456,0.2262,0.2205,0.1076,0.0447,0.2185,0.2185,0.1071,0.0416,0.2343,0.2185,0.1071,0.0416,0.2343,0.2185,0.1071,0.0416,0.2343
ATL,2026-05-01,R,18,3,5,1,4,0.1667,0.2778,0.0556,0.2222,ATL_vs_R,0.2402,0.1308,0.0381,0.2272,0.2251,0.1034,0.0423,0.2229,0.2240,0.1115,0.0447,0.2120,0.2204,0.1057,0.0392,0.2303,0.2204,0.1057,0.0392,0.2303,0.2204,0.1057,0.0392,0.2303
ATL,2026-05-02,R,37,7,3,2,9,0.1892,0.0811,0.0541,0.2432,ATL_vs_R,0.2124,0.1705,0.0420,0.2114,0.2256,0.1258,0.0451,0.2289,0.2197,0.1314,0.0455,0.2117,0.2174,0.1152,0.0401,0.2299,0.2174,0.1152,0.0401,0.2299,0.2174,0.1152,0.0401,0.2299
ATL,2026-05-03,R,21,2,3,0,6,0.0952,0.1429,0.0000,0.2857,ATL_vs_R,0.2347,0.1725,0.0450,0.2033,0.2070,0.1339,0.0505,0.2282,0.2243,0.1304,0.0404,0.2067,0.2159,0.1134,0.0408,0.2306,0.2159,0.1134,0.0408,0.2306,0.2159,0.1134,0.0408,0.2306
ATL,2026-05-04,R,32,7,2,4,8,0.2188,0.0625,0.1250,0.2500,ATL_vs_R,0.2089,0.1732,0.0450,0.2293,0.2133,0.1417,0.0376,0.2342,0.2073,0.1168,0.0404,0.2271,0.2099,0.1149,0.0388,0.2333,0.2099,0.1149,0.0388,0.2333,0.2099,0.1149,0.0388,0.2333
ATL,2026-05-05,R,31,7,2,1,6,0.2258,0.0645,0.0323,0.1935,ATL_vs_R,0.2044,0.1688,0.0539,0.2248,0.1990,0.1480,0.0473,0.2259,0.2086,0.1142,0.0469,0.2307,0.2103,0.1124,0.0429,0.2341,0.2103,0.1124,0.0429,0.2341,0.2103,0.1124,0.0429,0.2341
ATL,2026-05-06,R,29,11,2,0,4,0.3793,0.0690,0.0000,0.1379,ATL_vs_R,0.1841,0.1629,0.0585,0.2149,0.2183,0.1478,0.0472,0.2152,0.2132,0.1149,0.0473,0.2329,0.2134,0.1136,0.0425,0.2224,0.2110,0.1102,0.0424,0.2323,0.2110,0.1102,0.0424,0.2323
ATL,2026-05-08,R,34,10,3,0,9,0.2941,0.0882,0.0000,0.2647,ATL_vs_R,0.2179,0.1116,0.0381,0.2142,0.2286,0.1409,0.0472,0.2187,0.2135,0.1198,0.0473,0.2249,0.2196,0.1089,0.0425,0.2171,0.2183,0.1084,0.0406,0.2282,0.2183,0.1084,0.0406,0.2282
ATL,2026-05-09,R,21,6,2,0,5,0.2857,0.0952,0.0000,0.2381,ATL_vs_R,0.2242,0.1123,0.0381,0.2282,0.2330,0.1403,0.0410,0.2170,0.2322,0.1215,0.0381,0.2277,0.2241,0.1118,0.0425,0.2174,0.2215,0.1076,0.0389,0.2297,0.2215,0.1076,0.0389,0.2297
ATL,2026-05-10,R,3,0,0,0,2,0.0000,0.0000,0.0000,0.6667,ATL_vs_R,0.2412,0.0862,0.0302,0.2305,0.2248,0.1393,0.0410,0.2145,0.2268,0.1283,0.0361,0.2209,0.2269,0.1163,0.0404,0.2179,0.2241,0.1071,0.0373,0.2300,0.2241,0.1071,0.0373,0.2300
ATL,2026-05-12,R,28,3,1,2,9,0.1071,0.0357,0.0714,0.3214,ATL_vs_R,0.2141,0.0746,0.0225,0.2910,0.2105,0.0965,0.0267,0.2669,0.2244,0.1236,0.0337,0.2471,0.2209,0.1118,0.0344,0.2348,0.2154,0.1030,0.0359,0.2468,0.2154,0.1030,0.0359,0.2468
ATL,2026-05-13,R,5,1,0,1,3,0.2000,0.0000,0.2000,0.6000,ATL_vs_R,0.2158,0.0593,0.0327,0.2961,0.1962,0.0917,0.0338,0.2824,0.2124,0.1163,0.0388,0.2627,0.2101,0.0977,0.0378,0.2501,0.2114,0.1005,0.0372,0.2496,0.2114,0.1005,0.0372,0.2496
ATL,2026-05-14,R,27,12,1,0,4,0.4444,0.0370,0.0000,0.1481,ATL_vs_R,0.2132,0.0504,0.0434,0.3461,0.1995,0.0639,0.0483,0.3201,0.2088,0.1096,0.0487,0.2854,0.2101,0.0929,0.0458,0.2692,0.2110,0.0969,0.0430,0.2621,0.2110,0.0969,0.0430,0.2621
ATL,2026-05-15,R,4,0,0,0,0,0.0000,0.0000,0.0000,0.0000,ATL_vs_R,0.2444,0.0465,0.0388,0.3396,0.2251,0.0595,0.0429,0.3106,0.2142,0.1047,0.0487,0.2772,0.2236,0.0921,0.0445,0.2685,0.2191,0.0948,0.0415,0.2582,0.2191,0.0948,0.0415,0.2582
ATL,2026-05-17,R,38,5,6,2,8,0.1316,0.1579,0.0526,0.2105,ATL_vs_R,0.1902,0.0366,0.0388,0.3199,0.2155,0.0452,0.0429,0.2821,0.2040,0.0741,0.0384,0.2670,0.2057,0.0921,0.0445,0.2566,0.2118,0.0917,0.0402,0.2496,0.2118,0.0917,0.0402,0.2496
ATL,2026-05-18,R,30,8,3,0,4,0.2667,0.1000,0.0000,0.1333,ATL_vs_R,0.1670,0.0466,0.0463,0.3121,0.2068,0.0548,0.0356,0.2781,0.1956,0.0794,0.0422,0.2702,0.2105,0.0965,0.0408,0.2559,0.2108,0.0956,0.0406,0.2419,0.2092,0.0938,0.0406,0.2483
ATL,2026-05-19,R,25,6,5,0,5,0.2400,0.2000,0.0000,0.2000,ATL_vs_R,0.1643,0.0472,0.0463,0.2972,0.2109,0.0583,0.0324,0.2721,0.2027,0.0667,0.0382,0.2638,0.2060,0.1013,0.0395,0.2463,0.2114,0.0934,0.0406,0.2380,0.2110,0.0940,0.0393,0.2447
ATL,2026-05-20,R,39,6,1,2,11,0.1538,0.0256,0.0513,0.2821,ATL_vs_R,0.1985,0.0758,0.0463,0.2305,0.1970,0.0714,0.0324,0.2783,0.2063,0.0752,0.0344,0.2607,0.2158,0.1077,0.0379,0.2416,0.2127,0.0991,0.0406,0.2361,0.2119,0.0972,0.0381,0.2434
ATL,2026-05-21,R,29,5,0,3,10,0.1724,0.0000,0.1034,0.3448,ATL_vs_R,0.2052,0.0744,0.0434,0.2249,0.1829,0.0652,0.0375,0.2800,0.2105,0.0668,0.0380,0.2605,0.2100,0.1023,0.0404,0.2501,0.2103,0.1000,0.0408,0.2380,0.2101,0.0951,0.0385,0.2445
ATL,2026-05-22,R,34,7,2,0,7,0.2059,0.0588,0.0000,0.2059,ATL_vs_R,0.2013,0.0744,0.0296,0.1884,0.1716,0.0556,0.0479,0.2907,0.2072,0.0624,0.0365,0.2672,0.2063,0.0978,0.0423,0.2531,0.2118,0.0968,0.0401,0.2390,0.2091,0.0924,0.0403,0.2474
AZ,2026-04-12,L,6,1,0,0,2,0.1667,0.0000,0.0000,0.3333,AZ_vs_L,,,,,,,,,,,,,,,,,,,,,,,,
AZ,2026-04-14,L,31,9,1,1,10,0.2903,0.0323,0.0323,0.3226,AZ_vs_L,0.1667,0.0000,0.0000,0.3333,0.1667,0.0000,0.0000,0.3333,0.1667,0.0000,0.0000,0.3333,0.1667,0.0000,0.0000,0.3333,0.1667,0.0000,0.0000,0.3333,0.1667,0.0000,0.0000,0.3333
AZ,2026-04-15,L,4,0,0,0,2,0.0000,0.0000,0.0000,0.5000,AZ_vs_L,0.2285,0.0161,0.0161,0.3280,0.2285,0.0161,0.0161,0.3280,0.2285,0.0161,0.0161,0.3280,0.2285,0.0161,0.0161,0.3280,0.2285,0.0161,0.0161,0.3280,0.2285,0.0161,0.0161,0.3280
AZ,2026-04-17,L,27,5,1,1,7,0.1852,0.0370,0.0370,0.2593,AZ_vs_L,0.1523,0.0108,0.0108,0.3853,0.1523,0.0108,0.0108,0.3853,0.1523,0.0108,0.0108,0.3853,0.1523,0.0108,0.0108,0.3853,0.1523,0.0108,0.0108,0.3853,0.1523,0.0108,0.0108,0.3853
AZ,2026-04-19,L,5,1,0,1,2,0.2000,0.0000,0.2000,0.4000,AZ_vs_L,0.1605,0.0173,0.0173,0.3538,0.1605,0.0173,0.0173,0.3538,0.1605,0.0173,0.0173,0.3538,0.1605,0.0173,0.0173,0.3538,0.1605,0.0173,0.0173,0.3538,0.1605,0.0173,0.0173,0.3538
AZ,2026-04-22,L,36,3,5,2,13,0.0833,0.1389,0.0556,0.3611,AZ_vs_L,0.1684,0.0139,0.0539,0.3630,0.1684,0.0139,0.0539,0.3630,0.1684,0.0139,0.0539,0.3630,0.1684,0.0139,0.0539,0.3630,0.1684,0.0139,0.0539,0.3630,0.1684,0.0139,0.0539,0.3630
AZ,2026-04-25,L,5,2,1,0,1,0.4000,0.2000,0.0000,0.2000,AZ_vs_L,0.1543,0.0347,0.0541,0.3627,0.1543,0.0347,0.0541,0.3627,0.1543,0.0347,0.0541,0.3627,0.1543,0.0347,0.0541,0.3627,0.1543,0.0347,0.0541,0.3627,0.1543,0.0347,0.0541,0.3627
AZ,2026-04-26,L,3,0,1,0,1,0.0000,0.3333,0.0000,0.3333,AZ_vs_L,0.1894,0.0583,0.0464,0.3395,0.1894,0.0583,0.0464,0.3395,0.1894,0.0583,0.0464,0.3395,0.1894,0.0583,0.0464,0.3395,0.1894,0.0583,0.0464,0.3395,0.1894,0.0583,0.0464,0.3395
AZ,2026-04-28,L,3,1,0,0,0,0.3333,0.0000,0.0000,0.0000,AZ_vs_L,0.1655,0.1059,0.0464,0.3395,0.1657,0.0927,0.0406,0.3387,0.1657,0.0927,0.0406,0.3387,0.1657,0.0927,0.0406,0.3387,0.1657,0.0927,0.0406,0.3387,0.1657,0.0927,0.0406,0.3387
AZ,2026-04-29,L,16,3,2,0,3,0.1875,0.1250,0.0000,0.1875,AZ_vs_L,0.1717,0.1013,0.0418,0.2934,0.1843,0.0824,0.0361,0.3011,0.1843,0.0824,0.0361,0.3011,0.1843,0.0824,0.0361,0.3011,0.1843,0.0824,0.0361,0.3011,0.1843,0.0824,0.0361,0.3011
AZ,2026-04-30,L,20,6,1,0,5,0.3000,0.0500,0.0000,0.2500,AZ_vs_L,0.1985,0.1192,0.0418,0.2487,0.1846,0.0867,0.0325,0.2897,0.1846,0.0867,0.0325,0.2897,0.1846,0.0867,0.0325,0.2897,0.1846,0.0867,0.0325,0.2897,0.1846,0.0867,0.0325,0.2897
AZ,2026-05-01,L,6,2,1,1,3,0.3333,0.1667,0.1667,0.5000,AZ_vs_L,0.2149,0.1210,0.0365,0.2474,0.1980,0.0917,0.0325,0.2814,0.1951,0.0833,0.0295,0.2861,0.1951,0.0833,0.0295,0.2861,0.1951,0.0833,0.0295,0.2861,0.1951,0.0833,0.0295,0.2861
AZ,2026-05-02,L,26,5,1,0,4,0.1923,0.0385,0.0000,0.1538,AZ_vs_L,0.2339,0.1448,0.0317,0.2617,0.2023,0.1051,0.0459,0.2991,0.2066,0.0903,0.0410,0.3039,0.2066,0.0903,0.0410,0.3039,0.2066,0.0903,0.0410,0.3039,0.2066,0.0903,0.0410,0.3039
AZ,2026-05-03,L,26,5,1,1,5,0.1923,0.0385,0.0385,0.1923,AZ_vs_L,0.2495,0.1305,0.0238,0.2321,0.2215,0.1089,0.0459,0.2645,0.2055,0.0863,0.0378,0.2924,0.2055,0.0863,0.0378,0.2924,0.2055,0.0863,0.0378,0.2924,0.2055,0.0863,0.0378,0.2924
AZ,2026-05-05,L,6,0,0,0,2,0.0000,0.0000,0.0000,0.3333,AZ_vs_L,0.2198,0.1074,0.0293,0.2310,0.2222,0.1091,0.0461,0.2578,0.2046,0.0829,0.0379,0.2852,0.2046,0.0829,0.0379,0.2852,0.2046,0.0829,0.0379,0.2852,0.2046,0.0829,0.0379,0.2852
AZ,2026-05-06,L,4,1,1,0,0,0.2500,0.2500,0.0000,0.0000,AZ_vs_L,0.2198,0.0598,0.0293,0.2310,0.2022,0.1091,0.0261,0.2511,0.1927,0.0829,0.0379,0.2852,0.1910,0.0773,0.0353,0.2884,0.1910,0.0773,0.0353,0.2884,0.1910,0.0773,0.0353,0.2884
AZ,2026-05-07,L,7,1,1,0,1,0.1429,0.1429,0.0000,0.1429,AZ_vs_L,0.2079,0.0955,0.0293,0.2310,0.2189,0.1202,0.0205,0.2150,0.1898,0.0984,0.0356,0.2622,0.1946,0.0881,0.0331,0.2704,0.1946,0.0881,0.0331,0.2704,0.1946,0.0881,0.0331,0.2704
AZ,2026-05-08,L,4,0,0,0,1,0.0000,0.0000,0.0000,0.2500,AZ_vs_L,0.2015,0.0981,0.0293,0.2246,0.1932,0.1145,0.0205,0.2093,0.2000,0.1086,0.0356,0.2367,0.1916,0.0914,0.0312,0.2629,0.1916,0.0914,0.0312,0.2629,0.1916,0.0914,0.0312,0.2629
AZ,2026-05-10,L,26,5,1,0,4,0.1923,0.0385,0.0000,0.1538,AZ_vs_L,0.1587,0.0909,0.0293,0.2246,0.1932,0.0811,0.0205,0.2010,0.1868,0.1060,0.0329,0.2360,0.1810,0.0863,0.0294,0.2622,0.1810,0.0863,0.0294,0.2622,0.1810,0.0863,0.0294,0.2622
AZ,2026-05-11,L,10,3,1,0,1,0.3000,0.1000,0.0000,0.1000,AZ_vs_L,0.1385,0.0726,0.0055,0.1752,0.1791,0.0850,0.0205,0.2164,0.1862,0.1087,0.0186,0.2184,0.1816,0.0838,0.0279,0.2565,0.1816,0.0838,0.0279,0.2565,0.1816,0.0838,0.0279,0.2565
AZ,2026-05-12,L,31,5,1,1,3,0.1613,0.0323,0.0323,0.0968,AZ_vs_L,0.1539,0.0814,0.0055,0.1675,0.1903,0.0825,0.0205,0.2076,0.2017,0.1059,0.0147,0.1998,0.1875,0.0846,0.0265,0.2487,0.1875,0.0846,0.0265,0.2487,0.1875,0.0846,0.0265,0.2487
